delay_year,tree_spec,dwl_phi_mean,dwl_phi_std,dwl_phi_count,dwl_pct_mean,dwl_pct_std,dwl_pct_count,dwl_billions_mean,dwl_billions_std,dwl_billions_count,dwl_phi_loss_mean,dwl_phi_loss_std,dwl_phi_loss_count,dwl_pct_loss_mean,dwl_pct_loss_std,dwl_pct_loss_count,dwl_billions_loss_mean,dwl_billions_loss_std,dwl_billions_loss_count,deadweight_per_ton_mean,deadweight_per_ton_std,deadweight_per_ton_count,carbon_price_optimal_mean,carbon_price_optimal_std,carbon_price_optimal_count,carbon_price_delayed_mean,carbon_price_delayed_std,carbon_price_delayed_count,m_optimal_period0_mean,m_optimal_period0_std,m_optimal_period0_count,m_delayed_period0_mean,m_delayed_period0_std,m_delayed_period0_count,mitigation_foregone_mean,mitigation_foregone_std,mitigation_foregone_count,utility_loss_mean,utility_loss_std,utility_loss_count,welfare_loss_mean,welfare_loss_std,welfare_loss_count,extra_cumulative_emissions_mean,extra_cumulative_emissions_std,extra_cumulative_emissions_count,reentry_price_increase_mean,reentry_price_increase_std,reentry_price_increase_count,reentry_price_pct_increase_mean,reentry_price_pct_increase_std,reentry_price_pct_increase_count,reentry_price_annualized_increase_mean,reentry_price_annualized_increase_std,reentry_price_annualized_increase_count,peak_catchup_mitigation_mean,peak_catchup_mitigation_std,peak_catchup_mitigation_count,ppm_at_reentry_mean,ppm_at_reentry_std,ppm_at_reentry_count,temperature_at_reentry_mean,temperature_at_reentry_std,temperature_at_reentry_count,tree_label,tree_short_label,robustness_family,tech_chg,tech_scale,dam_func,tip_on,d_unc,t_unc,ra,eis,pref
5,,0.3341626061835833,,1,33.416260618358336,,1,20005.331751104583,,1,0.3341626061835833,,1,33.416260618358336,,1,20005.331751104583,,1,477.7318795630485,,1,281.5881093252151,,1,0.0,,1,0.9955744025426648,,1,0.0,,1,0.9955744025426648,,1,0.123879274854957,,1,0.123879274854957,,1,0.2128982543945312,,1,5.681668707852168,,1,2.2059956459821373,,1,0.4373567425705493,,1,0.8882425651305478,,1,447.7808445891872,,1,1.5307991695404053,,1,,,damage,,,1.0,1.0,1.0,1.0,,,
5,,0.0112049097493785,,1,1.1204909749378589,,1,670.8049692859893,,1,0.0112049097493785,,1,1.1204909749378589,,1,670.8049692859893,,1,34.9818466924864,,1,57.37410809424183,,1,0.0,,1,0.4558959417834654,,1,0.0,,1,0.4558959417834654,,1,0.005270966570162,,1,0.005270966570162,,1,0.0974907875061035,,1,1.5198716974699735,,1,3.694618666421945,,1,0.7282395528248831,,1,0.355036553769388,,1,447.7808445891872,,1,1.5307991695404053,,1,,,damage,,,2.0,0.0,1.0,1.0,,,
5,,0.0328893417677042,,1,3.288934176770425,,1,1968.9880943079263,,1,0.0328893417677042,,1,3.288934176770425,,1,1968.9880943079263,,1,73.49377256675054,,1,103.80061033911082,,1,0.0,,1,0.6369491118163345,,1,0.0,,1,0.6369491118163345,,1,0.015190408106033,,1,0.015190408106033,,1,0.1362080574035644,,1,3.192900004898391,,1,4.118703962271657,,1,0.8104958076492252,,1,0.5375669128499372,,1,447.7808445891872,,1,1.5307991695404053,,1,,,damage,,,2.0,1.0,1.0,1.0,,,
5,,0.0360922866639989,,1,3.60922866639989,,1,2160.7389785935225,,1,0.0360922866639989,,1,3.60922866639989,,1,2160.7389785935225,,1,78.45737848421233,,1,109.53230477905932,,1,0.0,,1,0.6547578302828888,,1,0.0,,1,0.6547578302828888,,1,0.0166418347579551,,1,0.0166418347579551,,1,0.1400163173675537,,1,7.9039099839136355,,1,9.961489748283327,,1,1.9173500355883055,,1,0.5519871066969669,,1,447.7808445891872,,1,1.5307991695404053,,1,,,damage,,,3.0,0.0,1.0,1.0,,,
5,,0.0594589025320525,,1,5.945890253205252,,1,3559.62949982744,,1,0.0594589025320525,,1,5.945890253205252,,1,3559.62949982744,,1,110.62952109000868,,1,150.90594853512647,,1,0.0,,1,0.7649727275735858,,1,0.0,,1,0.7649727275735858,,1,0.0269299349827569,,1,0.0269299349827569,,1,0.1635851860046386,,1,11.838986190491426,,1,11.093567019507462,,1,2.1263433693779143,,1,0.6573207914650098,,1,447.7808445891872,,1,1.5307991695404053,,1,,,damage,,,3.0,1.0,1.0,1.0,,,
10,,0.1944645986118627,,1,19.446459861186273,,1,11642.02318597678,,1,0.1944645986118627,,1,19.446459861186273,,1,11642.02318597678,,1,322.6569763930066,,1,195.16952148449784,,1,0.0,,1,0.8578267549635558,,1,0.0,,1,0.8578267549635558,,1,0.0803235627321186,,1,0.0803235627321186,,1,0.3707494735717773,,1,16.77310153621403,,1,11.234484977133077,,1,1.0703907724283646,,1,0.6723924511183671,,1,465.5475328261715,,1,1.6443420028686524,,1,,,damage,,,0.0,0.0,1.0,1.0,,,
10,,0.2597968825650372,,1,25.979688256503724,,1,15553.274745412433,,1,0.2597968825650372,,1,25.979688256503724,,1,15553.274745412433,,1,407.71357610204143,,1,222.8143316950737,,1,0.0,,1,0.9069406297966112,,1,0.0,,1,0.9069406297966112,,1,0.1034587689278936,,1,0.1034587689278936,,1,0.3919763565063476,,1,14.238111356930888,,1,8.046998663116476,,1,0.7769640143574286,,1,0.7283584106059857,,1,465.5475328261715,,1,1.6443420028686524,,1,,,damage,,,0.0,1.0,1.0,1.0,,,
10,,0.5561534473145804,,1,55.61534473145804,,1,33295.270063629396,,1,0.5561534473145804,,1,55.61534473145804,,1,33295.270063629396,,1,794.9887818274262,,1,281.6892273016061,,1,0.0,,1,0.9957119717957336,,1,0.0,,1,0.9957119717957336,,1,0.1874864882353861,,1,0.1874864882353861,,1,0.4303429126739502,,1,15.518382529370058,,1,6.930759020485571,,1,0.672363553133315,,1,0.8191047258703675,,1,465.5475328261715,,1,1.6443420028686524,,1,,,damage,,,1.0,0.0,1.0,1.0,,,
10,,0.6528610344515884,,1,65.28610344515884,,1,39084.86868335594,,1,0.6528610344515884,,1,65.28610344515884,,1,39084.86868335594,,1,929.7082412599854,,1,284.47175730998055,,1,0.0,,1,0.9994801279399984,,1,0.0,,1,0.9994801279399984,,1,0.2110590208813683,,1,0.2110590208813683,,1,0.4319715499877929,,1,22.406959712904836,,1,10.188394735274128,,1,0.97493577627632,,1,0.8223787075024291,,1,465.5475328261715,,1,1.6443420028686524,,1,,,damage,,,1.0,1.0,1.0,1.0,,,
10,,0.0176590305337988,,1,1.765903053379883,,1,1057.1941853884384,,1,0.0176590305337988,,1,1.765903053379883,,1,1057.1941853884384,,1,60.21420261192932,,1,49.81459748378172,,1,0.0,,1,0.4174149634326934,,1,0.0,,1,0.4174149634326934,,1,0.0082751332648278,,1,0.0082751332648278,,1,0.1804051399230957,,1,2.5960664788068613,,1,6.479183799565952,,1,0.6297679797348632,,1,0.3310428252738728,,1,465.5475328261715,,1,1.6443420028686524,,1,,,damage,,,2.0,0.0,1.0,1.0,,,
10,,0.0544520665888501,,1,5.445206658885011,,1,3259.884967633762,,1,0.0544520665888501,,1,5.445206658885011,,1,3259.884967633762,,1,129.67736156577354,,1,91.97489024631672,,1,0.0,,1,0.5976546417488091,,1,0.0,,1,0.5976546417488091,,1,0.0248350727297328,,1,0.0248350727297328,,1,0.2583041191101074,,1,6.420674392749774,,1,8.419989510801779,,1,0.8116994725361648,,1,0.506944706257992,,1,465.5475328261715,,1,1.6443420028686524,,1,,,damage,,,2.0,1.0,1.0,1.0,,,
10,,0.060497197356455,,1,6.049719735645507,,1,3621.789155136738,,1,0.060497197356455,,1,6.049719735645507,,1,3621.789155136738,,1,140.12910243277005,,1,96.90419080553728,,1,0.0,,1,0.6144789514421283,,1,0.0,,1,0.6144789514421283,,1,0.0275016165616186,,1,0.0275016165616186,,1,0.2655754089355469,,1,8.256634048545706,,1,10.393730588860777,,1,0.9937366748322018,,1,0.5203719368091622,,1,465.5475328261715,,1,1.6443420028686524,,1,,,damage,,,3.0,0.0,1.0,1.0,,,
10,,0.1017721777008709,,1,10.177217770087092,,1,6092.80075108031,,1,0.1017721777008709,,1,10.177217770087092,,1,6092.80075108031,,1,203.34673649468215,,1,129.80709968271844,,1,0.0,,1,0.7123475851156311,,1,0.0,,1,0.7123475851156311,,1,0.0450032091828909,,1,0.0450032091828909,,1,0.3078739643096924,,1,14.842855024096169,,1,14.117792692872127,,1,1.3293685485239903,,1,0.616139424729075,,1,465.5475328261715,,1,1.6443420028686524,,1,,,damage,,,3.0,1.0,1.0,1.0,,,
15,,0.2906410811483197,,1,29.06410811483197,,1,17399.826136373635,,1,0.2906410811483197,,1,29.06410811483197,,1,17399.826136373635,,1,502.3446512496646,,1,177.6578792556338,,1,0.0,,1,0.8234842809302978,,1,0.0,,1,0.8234842809302978,,1,0.114367350287857,,1,0.114367350287857,,1,0.5373146533966064,,1,18.709242799878695,,1,12.55256430677778,,1,0.7914499695681476,,1,0.6189643142843553,,1,481.5023082111194,,1,1.758894510269165,,1,,,damage,,,0.0,0.0,1.0,1.0,,,
15,,0.3941383257708336,,1,39.41383257708336,,1,23595.901566971395,,1,0.3941383257708336,,1,39.41383257708336,,1,23595.901566971395,,1,621.2631625409487,,1,220.45814583154328,,1,0.0,,1,0.9029696637188264,,1,0.0,,1,0.9029696637188264,,1,0.1472272059563586,,1,0.1472272059563586,,1,0.5891780853271484,,1,32.08435411241396,,1,20.45698058094178,,1,1.2485467056951416,,1,0.6714480668651148,,1,481.5023082111194,,1,1.758894510269165,,1,,,damage,,,0.0,1.0,1.0,1.0,,,
15,,0.8905718310723115,,1,89.05718310723115,,1,53315.91446531377,,1,0.8905718310723115,,1,89.05718310723115,,1,53315.91446531377,,1,1273.776058871138,,1,281.25520482776386,,1,0.0,,1,0.9951211757595616,,1,0.0,,1,0.9951211757595616,,1,0.2644536981969168,,1,0.2644536981969168,,1,0.649306058883667,,1,28.49123503514437,,1,14.683448146606317,,1,0.917554101257112,,1,0.7510673229755833,,1,481.5023082111194,,1,1.758894510269165,,1,,,damage,,,1.0,0.0,1.0,1.0,,,
15,,1.0956987372709075,,1,109.56987372709077,,1,65596.258626043,,1,1.0956987372709075,,1,109.56987372709077,,1,65596.258626043,,1,1559.7055810362342,,1,284.7697718986774,,1,0.0,,1,0.9998817245680264,,1,0.0,,1,0.9998817245680264,,1,0.3030193267958481,,1,0.3030193267958481,,1,0.6524121761322021,,1,29.384105253635255,,1,15.194784915367473,,1,0.9474891345555124,,1,0.7516469531185591,,1,481.5023082111194,,1,1.758894510269165,,1,,,damage,,,1.0,1.0,1.0,1.0,,,
15,,0.0244930266171205,,1,2.4493026617120597,,1,1466.3254176170126,,1,0.0244930266171205,,1,2.4493026617120597,,1,1466.3254176170126,,1,87.72731033134936,,1,46.14269266271573,,1,0.0,,1,0.3973815832297035,,1,0.0,,1,0.3973815832297035,,1,0.0114307883915962,,1,0.0114307883915962,,1,0.2592871189117431,,1,2.4012456862268294,,1,5.907898435281951,,1,0.3833974129720419,,1,0.3076411684656304,,1,481.5023082111194,,1,1.758894510269165,,1,,,damage,,,2.0,0.0,1.0,1.0,,,
15,,0.0774553047359224,,1,7.745530473592242,,1,4637.021134177263,,1,0.0774553047359224,,1,7.745530473592242,,1,4637.021134177263,,1,189.58772193333215,,1,87.41934845244191,,1,0.0,,1,0.5814883985371573,,1,0.0,,1,0.5814883985371573,,1,0.0348620996583477,,1,0.0348620996583477,,1,0.3794150352478027,,1,10.52504023642622,,1,14.26922223282692,,1,0.893212726839332,,1,0.4718297888488479,,1,481.5023082111194,,1,1.758894510269165,,1,,,damage,,,2.0,1.0,1.0,1.0,,,
15,,0.0866521437124753,,1,8.665214371247531,,1,5187.608816290178,,1,0.0866521437124753,,1,8.665214371247531,,1,5187.608816290178,,1,206.05341438551963,,1,92.23197980353336,,1,0.0,,1,0.5985488374129668,,1,0.0,,1,0.5985488374129668,,1,0.0388063103026254,,1,0.0388063103026254,,1,0.3905467987060547,,1,14.852456814051637,,1,19.40008023744502,,1,1.189078572588076,,1,0.4857845464867125,,1,481.5023082111194,,1,1.758894510269165,,1,,,damage,,,3.0,0.0,1.0,1.0,,,
15,,0.1497576510682487,,1,14.97576510682487,,1,8965.54981451321,,1,0.1497576510682487,,1,14.97576510682487,,1,8965.54981451321,,1,306.24718713438216,,1,123.7734722310364,,1,0.0,,1,0.6960124477885625,,1,0.0,,1,0.6960124477885625,,1,0.0644986664237485,,1,0.0644986664237485,,1,0.4541406631469726,,1,21.73362802248691,,1,20.757054157634915,,1,1.2653420518432767,,1,0.578368307718935,,1,481.5023082111194,,1,1.758894510269165,,1,,,damage,,,3.0,1.0,1.0,1.0,,,
5,,0.0142768764780041,,1,1.4276876478004132,,1,854.7145761578805,,1,0.0142768764780041,,1,1.4276876478004132,,1,854.7145761578805,,1,41.06052766680241,,1,65.76821098700479,,1,0.0,,1,0.4948901061979283,,1,0.0,,1,0.4948901061979283,,1,0.0143753367893104,,1,0.0143753367893104,,1,0.1058294773101806,,1,1.517259469211815,,1,2.841979642179965,,1,0.5620424845305783,,1,0.4573143671787349,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,3.0,0.55,0.001
5,,0.0105923981305896,,1,1.059239813058963,,1,634.1357013651275,,1,0.0105923981305896,,1,1.059239813058963,,1,634.1357013651275,,1,34.350021750605606,,1,53.950823758126106,,1,0.0,,1,0.4389018134025044,,1,0.0,,1,0.4389018134025044,,1,0.0060124995648713,,1,0.0060124995648713,,1,0.0938565731048584,,1,0.4326146521361025,,1,0.9596734790445512,,1,0.1912021313678513,,1,0.4092460167809844,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,3.0,0.55,0.002
5,,0.0002476811689832,,1,0.0247681168983202,,1,14.827942631283523,,1,0.0002476811689832,,1,0.0247681168983202,,1,14.827942631283523,,1,3.568309927491144,,1,7.792957919265463,,1,0.0,,1,0.0987939878340616,,1,0.0,,1,0.0987939878340616,,1,6.429378526973117e-05,,1,6.429378526973117e-05,,1,0.0211265087127685,,1,0.0142194262322234,,1,0.1603647227168326,,1,0.0320523908412972,,1,0.1371990409316585,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,3.0,0.55,0.024
5,,0.2168877771961149,,1,21.688777719611497,,1,12984.432893679936,,1,0.2168877771961149,,1,21.688777719611497,,1,12984.432893679936,,1,311.7065111780383,,1,277.7731896816069,,1,0.0,,1,0.990351352916272,,1,0.0,,1,0.990351352916272,,1,0.2056908301046149,,1,0.2056908301046149,,1,0.2117812633514404,,1,3.5176565760298786,,1,1.649607914215498,,1,0.3277659189308224,,1,0.8225700745314422,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,3.0,0.833,0.001
5,,0.113751503464894,,1,11.375150346489402,,1,6809.967727962746,,1,0.113751503464894,,1,11.375150346489402,,1,6809.967727962746,,1,178.01363886708674,,1,224.3462746290158,,1,0.0,,1,0.9095026382501236,,1,0.0,,1,0.9095026382501236,,1,0.049036048580703,,1,0.049036048580703,,1,0.1944921016693115,,1,14.030683351055302,,1,8.833791474606796,,1,1.7074467117752068,,1,0.7509169401321218,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,3.0,0.833,0.002
5,,0.0008664215700653,,1,0.0866421570065357,,1,51.87010941597662,,1,0.0008664215700653,,1,0.0866421570065357,,1,51.87010941597662,,1,7.578383544363042,,1,13.895906577227226,,1,0.0,,1,0.1627244341826018,,1,0.0,,1,0.1627244341826018,,1,0.0001865298897851,,1,0.0001865298897851,,1,0.0347976684570312,,1,0.240529158082003,,1,1.7306646269178585,,1,0.3437613495169689,,1,0.1869644516225527,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,3.0,0.833,0.024
5,,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,2.626964101071192e-05,,1,60.974171975160786,,1,0.0,,1,0.4730612381611642,,1,0.0,,1,0.4730612381611642,,1,,,0,,,0,0.1011614799499511,,1,-209852.18906541463,,1,-99.93429403497366,,1,-76.90484083423624,,1,0.6810903894286179,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,3.0,1.86,0.001
5,,5.516223419504141,,1,551.6223419504141,,1,330240.0612106978,,1,5.516223419504141,,1,551.6223419504141,,1,330240.0612106978,,1,7860.399388444635,,1,283.999710397502,,1,0.0,,1,0.9988432295848249,,1,0.0,,1,0.9988432295848249,,1,0.4444036463353882,,1,0.4444036463353882,,1,0.2135970592498779,,1,0.5326035856978137,,1,0.2032783477553272,,1,0.0406226521439068,,1,0.8894400333896875,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,3.0,1.86,0.002
5,,0.0036897656329039,,1,0.3689765632903913,,1,220.8954090138812,,1,0.0036897656329039,,1,0.3689765632903913,,1,220.8954090138812,,1,17.831522753007597,,1,29.796484273324435,,1,0.0,,1,0.2945170521987008,,1,0.0,,1,0.2945170521987008,,1,0.0005993312898548,,1,0.0005993312898548,,1,0.0629808902740478,,1,0.6016319060166211,,1,2.272177789219477,,1,0.4503607516695762,,1,0.2835718559526968,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,3.0,1.86,0.024
5,,0.0178556800993832,,1,1.7855680099383209,,1,1068.9670161164368,,1,0.0178556800993832,,1,1.7855680099383209,,1,1068.9670161164368,,1,46.53474862964036,,1,78.04243669260828,,1,0.0,,1,0.5461338807324561,,1,0.0,,1,0.5461338807324561,,1,0.0178621972786103,,1,0.0178621972786103,,1,0.1167876720428466,,1,2.344249318099912,,1,4.072587645001344,,1,0.8015640163234972,,1,0.4763676715389352,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,10.0,0.55,0.001
5,,0.0125544408743534,,1,1.2554440874353403,,1,751.5974259043412,,1,0.0125544408743534,,1,1.2554440874353403,,1,751.5974259043412,,1,38.29758542778052,,1,59.5976845111994,,1,0.0,,1,0.4665799559022575,,1,0.0,,1,0.4665799559022575,,1,0.0070931116837762,,1,0.0070931116837762,,1,0.0997755527496337,,1,0.2391408112536481,,1,0.4859299395916223,,1,0.0969976344866285,,1,0.4247827761329174,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,10.0,0.55,0.002
5,,0.0003240200887299,,1,0.0324020088729952,,1,19.39812908181551,,1,0.0003240200887299,,1,0.0324020088729952,,1,19.39812908181551,,1,4.49085144307913,,1,8.139425591004915,,1,0.0,,1,0.1026935916548869,,1,0.0,,1,0.1026935916548869,,1,8.407048109360105e-05,,1,8.407048109360105e-05,,1,0.0219602584838867,,1,0.1668860667851284,,1,1.86448508824486,,1,0.3701466848442303,,1,0.1405923389365049,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,10.0,0.55,0.024
5,,0.2778331777580767,,1,27.78331777580767,,1,16633.05465561393,,1,0.2778331777580767,,1,27.78331777580767,,1,16633.05465561393,,1,400.6591240905243,,1,275.3369478748412,,1,0.0,,1,0.986981846135135,,1,0.0,,1,0.986981846135135,,1,0.254820609843037,,1,0.254820609843037,,1,0.2110607624053955,,1,11.613261354597284,,1,5.342246386252676,,1,1.0463231329423062,,1,0.8342205572123609,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,10.0,0.833,0.001
5,,0.1401696290485786,,1,14.016962904857866,,1,8391.543154908044,,1,0.1401696290485786,,1,14.016962904857866,,1,8391.543154908044,,1,209.6545071868529,,1,250.88518780571445,,1,0.0,,1,0.9515898833122044,,1,0.0,,1,0.9515898833122044,,1,0.0593843631792765,,1,0.0593843631792765,,1,0.2034924030303955,,1,18.54917258692967,,1,10.684520549863244,,1,2.051026529766231,,1,0.7758917699252152,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,10.0,0.833,0.002
5,,0.0009368038707776,,1,0.0936803870777649,,1,56.083690615968415,,1,0.0009368038707776,,1,0.0936803870777649,,1,56.083690615968415,,1,7.9276586107322915,,1,14.4618226373543,,1,0.0,,1,0.1681914180980677,,1,0.0,,1,0.1681914180980677,,1,0.0002015718554475,,1,0.0002015718554475,,1,0.0359666347503662,,1,0.0501930531434382,,1,0.3489639283016111,,1,0.0696955684825528,,1,0.1898992446016268,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,10.0,0.833,0.024
5,,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,6.902937442629617e-05,,1,15.712297884964531,,1,0.0,,1,0.1800269668653212,,1,0.0,,1,0.1800269668653212,,1,,,0,,,0,0.0384976863861084,,1,122212.1706640133,,1,136.36892196667392,,1,18.77309538011818,,1,1.0049112073415964,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,10.0,1.86,0.001
5,,7.052806971274546,,1,705.2806971274546,,1,422230.79610330745,,1,7.052806971274546,,1,705.2806971274546,,1,422230.79610330745,,1,6692.229628097786,,1,362584.0415395921,,1,0.0,,1,1.5,,1,0.0,,1,1.5,,1,0.5222279375680614,,1,0.5222279375680614,,1,0.3207669258117676,,1,0.4579908162917832,,1,0.1748390661812459,,1,0.0349433838997326,,1,0.8859109159718939,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,10.0,1.86,0.002
5,,0.0042603809921269,,1,0.4260380992126902,,1,255.05647118030504,,1,0.0042603809921269,,1,0.4260380992126902,,1,255.05647118030504,,1,19.03303352354903,,1,33.274953876429095,,1,0.0,,1,0.3185961486104098,,1,0.0,,1,0.3185961486104098,,1,0.0006915627851062,,1,0.0006915627851062,,1,0.0681300163269043,,1,0.5851364223688371,,1,2.093485981517101,,1,0.4152344545885977,,1,0.2930470033175637,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,10.0,1.86,0.024
5,,0.0204261583489659,,1,2.042615834896592,,1,1222.853983689492,,1,0.0204261583489659,,1,2.042615834896592,,1,1222.853983689492,,1,53.24102225664762,,1,78.02366246623181,,1,0.0,,1,0.5460600498486075,,1,0.0,,1,0.5460600498486075,,1,0.0203344862155816,,1,0.0203344862155816,,1,0.1167719364166259,,1,1.5439660036377705,,1,2.4892837387218396,,1,0.4929722943748382,,1,0.4910165710691431,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,0.55,0.001
5,,0.0145503712833021,,1,1.455037128330215,,1,871.0879052226675,,1,0.0145503712833021,,1,1.455037128330215,,1,871.0879052226675,,1,41.0866131453019,,1,67.85472533643149,,1,0.0,,1,0.5040502425675206,,1,0.0,,1,0.5040502425675206,,1,0.0081877105009908,,1,0.0081877105009908,,1,0.1077883243560791,,1,0.1091270644597059,,1,0.2101052861438331,,1,0.0419857862980821,,1,0.4340869854658115,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,0.55,0.002
5,,0.0003180881502899,,1,0.0318088150289957,,1,19.043001385827825,,1,0.0003180881502899,,1,0.0318088150289957,,1,19.043001385827825,,1,4.348764998738833,,1,8.265829103515356,,1,0.0,,1,0.1041074110792952,,1,0.0,,1,0.1041074110792952,,1,8.25076019799198e-05,,1,8.25076019799198e-05,,1,0.0222628116607666,,1,0.0341154847481259,,1,0.3706488953182458,,1,0.0740201183642597,,1,0.1415530112370428,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,0.55,0.024
5,,0.3314606757269756,,1,33.14606757269756,,1,19843.575126776737,,1,0.3314606757269756,,1,33.14606757269756,,1,19843.575126776737,,1,472.42179440134,,1,283.837700476046,,1,0.0,,1,0.9986244204987827,,1,0.0,,1,0.9986244204987827,,1,0.29558215381428,,1,0.29558215381428,,1,0.213550329208374,,1,11.351597537338534,,1,4.873141902171456,,1,0.9561675777631784,,1,0.8506699145881085,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,0.833,0.001
5,,0.1631625572324201,,1,16.316255723242016,,1,9768.06209429639,,1,0.1631625572324201,,1,16.316255723242016,,1,9768.06209429639,,1,238.28647268132957,,1,266.54104084327525,,1,0.0,,1,0.9745883384086044,,1,0.0,,1,0.9745883384086044,,1,0.0681296431207947,,1,0.0681296431207947,,1,0.2084105014801025,,1,14.081658678909465,,1,7.36794112898689,,1,1.431985101849076,,1,0.7897073150016881,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,0.833,0.002
5,,0.0011335319914011,,1,0.1133531991401179,,1,67.86122420296374,,1,0.0011335319914011,,1,0.1133531991401179,,1,67.86122420296374,,1,9.118599348135206,,1,15.38189207842436,,1,0.0,,1,0.1769317377914916,,1,0.0,,1,0.1769317377914916,,1,0.0002437749015888,,1,0.0002437749015888,,1,0.0378358364105224,,1,0.0769032039110602,,1,0.519261739777708,,1,0.103637311366711,,1,0.1941575617719328,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,0.833,0.024
5,,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,1.2099505500464786e-05,,1,111427.35339575104,,1,0.0,,1,1.027079073776966,,1,0.0,,1,1.027079073776966,,1,,,0,,,0,0.2196352481842041,,1,-149367.81073575528,,1,-99.93182153822038,,1,-76.7335866372849,,1,0.7119029679970772,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,1.86,0.001
5,,10.577412322007692,,1,1057.7412322007692,,1,633238.5451103803,,1,10.577412322007692,,1,1057.7412322007692,,1,633238.5451103803,,1,10047.690251722215,,1,361132.19807035144,,1,0.0,,1,1.498350066448661,,1,0.0,,1,1.498350066448661,,1,0.6754611536061645,,1,0.6754611536061645,,1,0.3204140663146972,,1,2.1442175439966604,,1,0.8210742752709761,,1,0.1636781664871689,,1,0.8861944915762007,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,1.86,0.002
5,,0.0048063239384657,,1,0.4806323938465795,,1,287.7404686012636,,1,0.0048063239384657,,1,0.4806323938465795,,1,287.7404686012636,,1,20.579848597714193,,1,35.36124874183544,,1,0.0,,1,0.3324076104812384,,1,0.0,,1,0.3324076104812384,,1,0.0007797613525155,,1,0.0007797613525155,,1,0.0710835456848144,,1,0.6832636213433823,,1,2.371240581897934,,1,0.4698128456122052,,1,0.2973087884164452,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,1.86,0.024
10,,0.0234779301281447,,1,2.3477930128144777,,1,1405.5545783741975,,1,0.0234779301281447,,1,2.3477930128144777,,1,1405.5545783741975,,1,72.39177940296817,,1,58.55533930593761,,1,0.0,,1,0.4616051544049032,,1,0.0,,1,0.4616051544049032,,1,0.023443098287128,,1,0.023443098287128,,1,0.1995038986206054,,1,1.7961018988330082,,1,3.2859155508298334,,1,0.3238315625568644,,1,0.4360803807231156,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,0.55,0.001
10,,0.0166310280735159,,1,1.6631028073515988,,1,995.6507036273116,,1,0.0166310280735159,,1,1.6631028073515988,,1,995.6507036273116,,1,57.58407389285992,,1,48.632964939091075,,1,0.0,,1,0.4110709679770403,,1,0.0,,1,0.4110709679770403,,1,0.0093879897051056,,1,0.0093879897051056,,1,0.1776633262634277,,1,0.8450471618910669,,1,1.8375469936513085,,1,0.1822526897576004,,1,0.3852618134046567,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,0.55,0.002
10,,0.0004555892423227,,1,0.0455589242322797,,1,27.27478708343188,,1,0.0004555892423227,,1,0.0455589242322797,,1,27.27478708343188,,1,7.247377261587325,,1,6.977641093683326,,1,0.0,,1,0.0894731417190842,,1,0.0,,1,0.0894731417190842,,1,0.0001182677760589,,1,0.0001182677760589,,1,0.0386700630187988,,1,0.0099438363006445,,1,0.1071749819357599,,1,0.0107123327848457,,1,0.1319853141125344,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,0.55,0.024
